classification_id,medical_id,classification_level,classification_name,parent_id,publication_classification_id,regdate,lastupdate
1601,5,1,運動負荷装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1602,5,1,超音波診断装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1603,5,1,PCPSｺﾝｿｰﾙ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1604,5,1,麻酔器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1605,5,1,保育器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1606,5,1,超音波手術器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1607,5,1,PCO2ﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1608,5,1,ｾﾝﾄﾗﾙﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1609,5,1,聴力検査用器具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1610,5,1,ﾈﾌﾞﾗｲｻﾞﾓｰﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1611,5,1,非観血血圧ﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1612,5,1,ﾚｰｻﾞｰ医療機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1613,5,1,放射線装置(外科ｲﾒｰｼﾞ等),,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1614,5,1,デジタルホルタ記録器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1615,5,1,ﾛﾎﾞｯﾄ手術ﾕﾆｯﾄ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1616,5,1,超音波血流計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1617,5,1,所管外機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1618,5,1,長時間心電図記録解析装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1619,5,1,体温管理装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1620,5,1,心拍出量計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1621,5,1,検診台,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1622,5,1,眼科　管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1623,5,1,造影剤注入装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1624,5,1,画像出力,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1625,5,1,CE共有,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1626,5,1,放射線治療,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1627,5,1,ﾘﾊﾋﾞﾘﾃｰｼｮﾝ管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1628,5,1,核医学 others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1629,5,1,酸素濃度計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1630,5,1,自己血回収装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1631,5,1,ｲﾝﾌｧﾝﾄｳｫｰﾏ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1632,5,1,一酸化窒素管理ｼｽﾃﾑ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1633,5,1,血管造影,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1634,5,1,送信機,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1635,5,1,CT装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1636,5,1,放射線治療  others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1637,5,1,臨床用ポリグラフ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1638,5,1,歯科重合用光照射器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1639,5,1,CT others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1640,5,1,経管栄養注入ﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1641,5,1,ﾓﾙｾﾚｰﾀｰ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1642,5,1,呼気ｶﾞｽﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1643,5,1,冷温水槽,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1644,5,1,GCPｾﾝﾀｰ 管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1645,5,1,輸液ﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1646,5,1,FPD　パネル,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1647,5,1,IABP,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1648,5,1,電気手術器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1649,5,1,血液学的ﾊﾟﾗﾒｰﾀﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1650,5,1,光線治療器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1651,5,1,インジェクター,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1652,5,1,校正機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
